name,proj_id,et_id,hbw_id,ebd_id,ebd_sub,ebd_mix,bbs_id,aou_id,aou_mix,hwi,order,family,eng_name,synonyms,mlife,mis_mlife,adsurviv,mis_adsurviv,matage,parasi,egglow,eggupp,nsuc,hatc,fled,ypp,suces,mis_suces,attem,dev,bmass,naggr,brsys,mis_breed,bpstart,bpstop,ndepen,nest,nsbank,nsgroun,nsgrass,nsclif,nsbuild,nsshru,nsdeci,nsconi,nssnag,nscact,nstang,nsfloat,fsmud,fswatb,fswata,fstimb,fsgroun,fsunder,fsmidhigh,fscanopy,fsaerial,fsdump,fpnoct,fpdiur,klepto,fc_categ,fcinvert,fcvend,fcvect,fcfish,fcunk,fcscav,fcfruit,fcnect,fcseed,fcgree,fcleft,fmdig,fmgrgl,fmfogl,fmbagl,fmhogl,fmhopo,fmhawk,fmaero,fmapur,fmswoo,fmhipa,fmlopa,fmhidi,fmskim,fmsdiv,fmsdip,fmdabb,fmstal,fmprob,pelagic,ebd_id2022,code
Vireo griseus,3940,7763,7388,18324,18325:18331,NA,952,6310,NA,17.31,Passeriformes,Vireonidae,White-eyed Vireo,NA,9,1,0.57,0,1,0,3,5,0.43,NA,0.3,0.96,0.26,0,1.2,alt,11.4,1,monog,0,05-05,06-15,0,cup,0,0,0,0,0,80,10,10,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,10,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18702,whevir
Vireo bellii,3950,7756,7380,18351,18352:18356,NA,957,6330,NA,21.9,Passeriformes,Vireonidae,Bell's Vireo,NA,9,0,0.61,0,1,0,3,4,0.29,NA,NA,1.4,0.12,0,2.7,alt,8.5,1,monog,0,04-10,07-30,0,cup,0,0,0,0,0,70,20,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18729,belvir
Vireo vicinior,3960,7779,7369,18357,NA,NA,958,6340,NA,15.43,Passeriformes,Vireonidae,Grey Vireo,NA,6,0,0.71,0,1,0,3,4,0.48,NA,NA,2.3,0.32,0,2,alt,12.8,1,monog,0,05-05,08-20,0,cup,0,0,0,0,0,60,30,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,0,30,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18735,gryvir
Vireo huttoni,3970,7759,7370,18358,18359:18373,NA,959,6320,NA,17.08,Passeriformes,Vireonidae,Hutton's Vireo,NA,14,0,0.59,1,1,0,4,4,0.43,NA,NA,2.9,0.31,0,1.5,alt,11.3,2,monog,0,02-15,08-10,0,cup,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,10,70,20,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,20,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18736,hutvir
Vireo flavifrons,3980,7789,7371,18374,NA,NA,960,6280,NA,34.1,Passeriformes,Vireonidae,Yellow-throated Vireo,NA,8,0,0.59,1,1,0,3,5,0.55,NA,NA,2.3,0.32,0,1,alt,18,1,monog,0,05-20,07-30,0,cup,0,0,0,0,0,30,60,10,0,0,0,0,0,0,0,0,0,10,50,40,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18752,yetvir
Vireo cassinii,3990,7785,7374,18377,18378:18379,18392;18393,961,6291,6295;6296,26.53,Passeriformes,Vireonidae,Cassin's Vireo,Vireo solitarius,9,1,0.59,1,1,0,3,5,0.25,NA,NA,3.4,0.21,0,1,alt,15.5,1,monog,0,05-01,08-05,0,cup,0,0,0,0,0,10,50,40,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,80,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18755,casvir
Vireo solitarius,4000,7787,7376,18380,18381:18382,18393,962,6290,6295,29.75,Passeriformes,Vireonidae,Blue-headed Vireo,NA,7,0,0.39,0,1,0,3,4,0.29,NA,NA,2.9,0.21,0,1.8,alt,15.3,1,monog,0,05-15,08-10,0,cup,0,0,0,0,0,50,10,40,0,0,0,0,0,0,0,0,0,20,40,40,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,30,0,0,0,0,0,0,60,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,18758,buhvir
Vireo plumbeus,4010,7786,7375,18384,18385:18391,18392;18393,964,6292,6296,28.12,Passeriformes,Vireonidae,Plumbeous Vireo,Vireo solitarius,9,1,0.62,0,1,0,3,4,0.2,NA,NA,1.35,0.08,0,1.2,alt,16,1,monog,0,05-15,08-05,0,cup,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,5,5,0,0,0,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18763,plsvir
Vireo philadelphicus,4020,7790,7361,18395,NA,18417;18418;18403,966,6260,NA,26.64,Passeriformes,Vireonidae,Philadelphia Vireo,NA,8,0,0.59,1,1,0,3,4,0.85,NA,NA,1.55,0.33,0,1,alt,11.5,1,monog,0,06-01,07-30,0,cup,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,20,0,10,0,0,0,0,30,0,50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,18774,phivir
Vireo gilvus,4030,7803,7392,18396,18397:18402,18419;18403,967,6270,NA,23.95,Passeriformes,Vireonidae,Warbling Vireo,NA,13,0,0.69,0,1,0,3,4,0.45,NA,NA,2.13,0.26,0,1.7,alt,12.67,1,monog,0,05-01,08-05,0,cup,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,20,30,50,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,0,10,0,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18775,warvir
Vireo olivaceus,4040,7791,7366,18416,NA,18417;18418;18419;18446,969,6240,NA,24.08,Passeriformes,Vireonidae,Red-eyed Vireo,NA,12,0,0.53,0,1,0,3,4,0.49,NA,NA,2.05,0.25,0,1.2,alt,16.06,1,monog,0,05-01,08-30,0,cup,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18795,reevir1
Vireo altiloquus,4050,7797,7367,18439,18440:18445,18446,971,6230,NA,25.63,Passeriformes,Vireonidae,Black-whiskered Vireo,NA,9,1,0.55,0,1,0,2,4,0.43,NA,NA,2.3,0.33,0,1,alt,18.97,1,monog,0,05-01,08-15,0,cup,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18818,bkwvir
Vidua macroura,4055,12233,11554,30241,NA,NA,1196,19510,NA,20.471,Passeriformes,Viduidae,Pin-tailed Whydah,NA,5.5,0,0.55,1,1,1,3,4,NA,NA,NA,NA,0.3,1,4,alt,15.74,1,polygam,0,03-01,08-20,0,paras,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,30795,pitwhy
Lanius ludovicianus,4060,7719,7949,20158,20159:20169,20177,941,6220,NA,22.28,Passeriformes,Laniidae,Loggerhead Shrike,NA,8,1,0.65,1,1,0,5,6,0.56,0.81,NA,3.2,0.33,0,2,alt,51.59,1,monog,0,02-20,07-15,0,cup,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,20571,logshr
Lanius excubitor,4070,7721,7953,20170,20171:20176,20195;20196;20177;20179,942,6210,NA,22.34,Passeriformes,Laniidae,Great Grey Shrike,Lanius borealis,8,0,0.65,0,1,0,4,6,0.6,0.87,NA,4.5,0.27,0,1,alt,63.41,1,monog,0,05-01,08-20,0,cup,0,0,0,0,0,30,30,40,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,VertFishScav,10,60,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,20583,norshr4
Perisoreus canadensis,4080,8036,7998,20260,20261:20272,NA,973,4840,NA,18.76,Passeriformes,Corvidae,Grey Jay,NA,16,0,0.65,0,1.5,0,3,4,0.58,0.6,0.79,NA,0.28,0,1,alt,71.58,1,monog,0,03-01,05-30,0,cup,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,Omnivore,30,10,10,0,0,10,25,0,0,10,5,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20674,gryjay
Cyanocorax morio,4090,8020,8107,20302,20303:20306,NA,NA,NA,NA,11.46,Passeriformes,Corvidae,Brown Jay,Psilorhinus morio,15,1,0.86,0,5,0,3,5,NA,NA,NA,NA,0.25,1,1,alt,204,2,coop,0,03-15,07-05,0,cup,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,30,20,20,20,10,0,0,1,0,Omnivore,30,10,10,0,0,0,20,30,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20715,brnjay
Cyanocorax yncas,4100,8019,8110,20311,20312:20324,20378,982,4830,NA,8.07,Passeriformes,Corvidae,Green Jay,NA,10,0,0.73,1,2,0,3,5,0.53,NA,NA,2.9,0.38,0,1.3,alt,78.5,2,monog,0,04-01,07-20,0,cup,0,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,1,0,Omnivore,40,10,10,0,0,0,40,0,0,0,0,0,30,60,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20724,grnjay
Gymnorhinus cyanocephalus,4110,7976,8092,20352,NA,NA,986,4920,NA,26.42,Passeriformes,Corvidae,Pinyon Jay,NA,16,0,0.74,0,2,0,4,5,0.75,0.55,0.56,NA,0.23,0,1.8,alt,104.82,3,monog,0,03-01,07-05,0,cup,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,20,20,20,30,0,10,0,1,0,Omnivore,30,10,20,0,0,0,10,0,25,0,5,0,50,30,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20765,pinjay
Cyanocitta stelleri,4120,7978,8102,20353,20354:20372,20379;20391;20402,987,4780,NA,14.22,Passeriformes,Corvidae,Steller's Jay,NA,16,0,0.67,0,2.5,0,3,5,0.55,NA,NA,2.9,0.39,0,1,alt,128,2,monog,0,03-25,07-30,0,cup,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,35,15,15,20,0,15,0,1,0.2,Omnivore,20,20,0,0,20,0,15,0,15,0,10,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20766,stejay
Cyanocitta cristata,4130,7977,8101,20373,20374:20377,20378;20379,988,4770,NA,16.86,Passeriformes,Corvidae,Blue Jay,NA,14,0,0.54,0,1.5,0,4,5,0.36,NA,NA,2,0.16,0,2,alt,88,2,monog,0,03-20,08-05,0,cup,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,30,20,20,20,0,10,0,1,0.2,Omnivore,20,10,10,0,0,0,20,0,30,0,10,0,40,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20786,blujay
Aphelocoma coerulescens,4140,7989,8096,20380,NA,NA,989,4790,NA,16.48,Passeriformes,Corvidae,Florida Scrub-jay,NA,15,0,0.73,0,2.5,0,3,5,0.49,NA,NA,1.9,0.23,0,1,alt,77.12,2,coop,0,03-10,06-30,0,cup,0,0,0,0,0,50,45,5,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,20,10,20,0,0,10,20,0,20,0,0,0,90,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20793,flsjay
Aphelocoma insularis,4150,7982,8099,20381,NA,NA,990,4811,NA,13.25,Passeriformes,Corvidae,Island Scrub-jay,Aphelocoma californica,17,0,0.94,0,3.6,0,2,5,NA,NA,NA,NA,0.25,1,1,alt,115.78,2,monog,0,03-10,06-15,0,cup,0,0,0,0,0,20,65,5,0,0,10,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Omnivore,20,10,10,0,0,0,10,0,50,0,0,0,60,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20794,issjay
Aphelocoma californica,4160,7983,8097,20382,20383:20390,20391;20403,991,4812,4810,15.49,Passeriformes,Corvidae,Western Scrub-jay,NA,15,0,0.58,0,2.5,0,3,5,0.53,0.6,0.48,0.91,0.15,0,0.9,alt,85.74,2,monog,0,03-10,07-05,0,cup,0,0,0,0,0,40,50,0,0,0,10,0,0,0,0,0,70,10,10,0,0,10,0,1,0,Omnivore,20,20,10,0,0,10,15,0,15,0,10,0,60,25,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,20795,cowscj1
Aphelocoma woodhouseii,4170,NA,NA,20382,20383:20390,20402;20403,992,4813,4810,16.48,Passeriformes,Corvidae,Woodhouse's Scrub-jay,NA,15,0,0.73,1,2,1,4,5,NA,NA,NA,NA,0.25,1,1,alt,85,2,monog,0,03-10,07-05,0,cup,0,0,0,0,0,40,30,30,0,0,0,0,0,0,0,0,40,30,20,10,0,0,0,1,0,Omnivore,30,10,10,0,0,10,20,0,20,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20795,cowscj1
Aphelocoma ultramarina,4180,7990,8094,20404,20405:20414,NA,995,4820,NA,18.19,Passeriformes,Corvidae,Mexican Jay,Aphelocoma wollweberi,19,0,0.83,0,2.5,0,4,5,0.46,NA,NA,1.41,0.16,0,1,alt,113.33,2,polygam,0,03-15,07-15,0,cup,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,60,10,30,0,0,0,0,1,0,Omnivore,10,10,10,0,0,10,20,20,20,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20817,mexjay4
Pica hudsonia,4190,19563,8019,20558,NA,NA,998,4750,NA,25.1,Passeriformes,Corvidae,Black-billed Magpie,Pica pica,15,0,0.63,0,1.25,0,5,8,NA,NA,NA,3.72,0.35,0,1,alt,177.12,1,monog,0,03-25,06-25,0,sphere,0,0,0,0,10,40,25,25,0,0,0,0,0,0,0,0,50,10,10,0,10,20,0,1,0.1,Omnivore,30,20,0,0,0,15,0,0,0,20,15,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20972,bkbmag1
Pica nuttalli,4200,8061,8020,20559,NA,NA,999,4760,NA,26.28,Passeriformes,Corvidae,Yellow-billed Magpie,Pica nutalli,10,0,0.73,0,2.5,0,5,8,0.62,0.65,0.7,2.39,0.23,0,1,alt,158.29,2,monog,0,04-01,06-30,0,sphere,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,70,20,10,0,0,0,0,1,0,Omnivore,30,20,20,0,0,10,10,0,10,0,0,0,80,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20973,yebmag
Nucifraga columbiana,4210,8068,8022,20566,NA,NA,997,4910,NA,33.37,Passeriformes,Corvidae,Clark's Nutcracker,NA,17,0,0.75,1,1,0,2,4,NA,NA,0.67,NA,0.25,1,1,alt,129.81,2,monog,0,01-20,07-15,0,cup,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,60,10,20,10,0,0,0,1,0,Omnivore,20,10,10,0,0,10,0,0,50,0,0,0,20,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20980,clanut
Corvus brachyrhynchos,4220,8093,8047,20638,20639:20642,20644,1001,4880,4882;4881,37.86,Passeriformes,Corvidae,American Crow,NA,14,0,0.94,0,2,0,4,6,0.81,0.71,0.35,1.63,0.29,0,1,alt,445.5,2,coop,0,02-25,07-25,0,cup,0,0,0,0,0,30,60,10,0,0,0,0,0,0,0,0,60,20,0,0,0,20,0,1,0.2,Omnivore,15,10,10,10,0,15,10,0,10,0,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21054,amecro
Corvus caurinus,4230,8092,8048,20643,NA,20644,1002,4890,4882,37.86,Passeriformes,Corvidae,North-western Crow,Corvus brachyrhynchos,16,0,0.94,0,1,0,4,5,0.81,0.79,0.34,1.71,0.22,0,1,alt,445.5,2,coop,0,02-25,07-25,0,cup,0,0,0,0,0,30,60,10,0,0,0,0,0,0,0,0,60,20,0,0,0,20,0,1,0.2,Omnivore,25,10,0,10,0,15,20,0,0,0,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,norcro
Corvus ossifragus,4240,8094,8033,20653,NA,NA,1005,4900,4881,35.97,Passeriformes,Corvidae,Fish Crow,NA,14,0,0.75,1,2,0,4,5,NA,NA,NA,2.35,0.29,0,1,alt,262.5,2,monog,0,04-10,08-15,0,cup,0,0,0,0,0,30,20,50,0,0,0,0,0,0,0,0,70,10,0,0,0,20,0,1,0.3,Omnivore,30,10,0,0,0,15,15,0,10,0,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21068,fiscro
Corvus cryptoleucus,4250,8120,8042,20655,NA,NA,1008,4870,4865,39.75,Passeriformes,Corvidae,Chihuahuan Raven,NA,22,0,0.75,1,2,1,5,7,0.69,NA,NA,1.4,0.16,0,1,alt,533.54,2,monog,0,04-01,08-30,0,cup,0,0,0,0,30,30,40,0,0,0,0,0,0,0,0,0,70,20,0,0,0,10,0,1,0,Omnivore,20,20,10,10,0,10,10,0,10,0,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21072,chirav
Corvus corax,4260,8124,8041,20703,20704:20711,NA,1009,4860,4865,33.33,Passeriformes,Corvidae,Common Raven,NA,13,0,0.74,0,2,1,4,6,0.72,0.7,0.77,NA,0.39,0,0.7,alt,927.97,1,monog,0,02-20,07-15,0,cup,0,0,0,30,30,0,10,30,0,0,0,0,0,0,0,0,70,0,10,0,10,10,0,1,0,Omnivore,10,20,10,10,0,10,10,0,10,10,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21121,comrav
Parus carolinensis,4270,9879,8309,21127,21128:21131,21142;21143;21226,1033,7360,7352;7351,19.52,Passeriformes,Paridae,Carolina Chickadee,Poecile carolinensis,10,0,0.58,0,1,0,5,8,0.79,0.87,0.8,NA,0.55,0,1.1,alt,9.99,1,monog,0,03-05,07-30,0.1,cavity,0,0,0,0,0,0,50,20,30,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,30,0,10,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21558,carchi
Parus atricapillus,4280,9881,8310,21132,21133:21141,21142;21143;21227,1034,7350,7352;7353;7354;7351,19.6,Passeriformes,Paridae,Black-capped Chickadee,Poecile atricapillus,12,0,0.59,0,1,0,6,8,0.75,0.65,0.75,NA,0.37,0,1.1,alt,10.8,1,monog,0,04-05,07-30,0.1,cavity,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,20,80,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,15,0,15,0,10,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21563,bkcchi
Parus gambeli,4290,9882,8311,21144,21145:21152,21153;21154,1035,7380,7353;7351,19.2,Passeriformes,Paridae,Mountain Chickadee,Poecile gambeli,10,0,0.54,0,1,0,5,9,0.71,0.83,0.86,NA,0.51,0,1.2,alt,11.19,2,monog,0,04-15,08-15,0.6,cavity,0,0,0,0,0,0,10,60,30,0,0,0,0,0,0,0,0,20,80,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,15,0,15,0,10,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21575,mouchi
Parus sclateri,4300,9884,8312,21155,21156:21159,NA,1036,7370,7351,17.38,Passeriformes,Paridae,Mexican Chickadee,Poecile sclateri,5,0,0.55,1,1,0,6,6,0.75,0.77,0.75,2.7,0.43,0,1,alt,10.09,1,monog,0,04-05,07-15,0.5,cavity,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,20,80,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21586,mexchi
Parus rufescens,4310,9889,8315,21160,21161:21163,NA,1037,7410,7351,17.8,Passeriformes,Paridae,Chestnut-backed Chickadee,Poecile rufescens,6,0,0.55,0,1,0,6,7,0.75,0.61,0.62,NA,0.28,0,1.1,alt,9.39,1,monog,0,03-01,06-30,0.7,cavity,0,0,0,0,5,0,25,25,45,0,0,0,0,0,0,0,0,30,40,30,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21591,chbchi
Parus hudsonicus,4320,9888,8314,21164,21165:21169,NA,1038,7400,7354;7351,18.43,Passeriformes,Paridae,Boreal Chickadee,Poecile hudsonicus,5,0,0.55,1,1,0,5,8,0.74,0.92,0.75,NA,0.51,0,1,alt,9.8,1,monog,0,05-15,08-15,0.3,cavity,0,0,0,0,0,0,10,60,30,0,0,0,0,0,0,0,0,0,40,60,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21596,borchi2
Parus cinctus,4330,9887,8313,21172,21173:21176,21177,NA,NA,7351,19.55,Passeriformes,Paridae,Siberian Tit,Poecile cinctus,7,0,0.49,0,1,0,6,9,0.75,0.74,0.7,4.78,0.47,0,1,alt,11.4,1,monog,0,03-01,08-05,0.5,cavity,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,70,30,0,0,0,1,0,Invertebrate,60,0,0,0,0,10,0,0,30,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21604,gyhchi
Baeolophus wollweberi,4340,9949,8289,21210,21211:21214,21223,1044,7340,NA,16.51,Passeriformes,Paridae,Bridled Titmouse,NA,8,1,0.58,1,1,0,5,7,0.76,NA,NA,3,0.38,0,1,alt,10.4,1,monog,0,04-15,07-25,0.8,cavity,0,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0,0,20,80,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21642,britit
Baeolophus inornatus,4350,9951,8293,21215,21216:21219,21224,1045,7330,7332,14.4,Passeriformes,Paridae,Oak Titmouse,NA,9,0,0.76,0,1,0,6,8,0.86,NA,NA,4.5,0.55,0,1.1,alt,15.87,1,monog,0,03-15,07-15,0.7,cavity,0,0,0,0,0,0,50,10,40,0,0,0,0,0,0,0,0,20,80,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,10,10,20,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21647,oaktit
Baeolophus ridgwayi,4360,9952,8292,21220,21221:21222,21223;21224,1046,7331,7332,10.55,Passeriformes,Paridae,Juniper Titmouse,Baeolophus inornatus,5,0,0.58,1,1,0,6,8,0.76,NA,NA,NA,0.47,1,1,alt,15.86,1,monog,0,03-15,07-15,0.7,cavity,0,0,0,0,10,0,30,20,40,0,0,0,0,0,0,0,20,30,50,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,10,10,20,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21652,juntit1
Baeolophus bicolor,4370,9954,8290,21225,NA,21232;21233;21226;21227,1048,7310,7315,15.6,Passeriformes,Paridae,Tufted Titmouse,NA,12,0,0.57,0,1,0,5,7,0.72,NA,NA,4.6,0.55,0,1.2,alt,21.6,1,monog,0,04-01,07-15,0.6,cavity,0,0,0,0,10,0,30,30,30,0,0,0,0,0,0,0,20,20,40,20,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,0,0,40,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21657,tuftit
Baeolophus atricristatus,4380,9955,8291,21228,21229:21231,21232;21233,1049,7320,7315,14.64,Passeriformes,Paridae,Black-crested Titmouse,Baeolophus bicolor,6,0,0.58,0,1,0,5,7,0.76,NA,NA,NA,0.47,1,1.5,alt,17.5,1,monog,0,03-05,07-15,0.7,cavity,0,0,0,0,10,0,40,10,40,0,0,0,0,0,0,0,20,20,40,20,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21660,blctit4
Auriparus flaviceps,4390,9793,8377,21329,21330:21335,NA,1051,7460,NA,14.37,Passeriformes,Remizidae,Verdin,NA,5.5,0,0.6,0,1,0,4,5,NA,NA,0.59,NA,0.19,1,1.5,alt,6.8,1,monog,0,03-05,09-20,0,pend,0,0,0,0,0,70,0,0,0,30,0,0,0,0,0,0,70,30,0,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,10,10,10,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21762,verdin
Eremophila alpestris,4400,11535,8481,21625,21626:21673,21675,1012,4740,NA,39.01,Passeriformes,Alaudidae,Horned Lark,NA,8,0,0.63,1,1,0,3,4,0.23,0.78,0.6,NA,0.11,0,1.4,alt,33.33,1,monog,0,02-20,08-20,0,saucer,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Omnivore,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22065,horlar
Alauda arvensis,4410,11529,8492,21778,21779:21794,NA,1011,4730,NA,36.04,Passeriformes,Alaudidae,Eurasian Skylark,NA,10,0,0.63,0,1,0,3,4,0.67,0.69,0.43,NA,0.2,0,1.2,alt,37.31,1,monog,0,08-10,07-30,0,saucer,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,PlantSeed,40,0,0,0,0,0,0,0,40,20,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22216,skylar
Stelgidopteryx serripennis,4420,10039,9009,23036,23037:23044,23087,1020,6170,NA,50.91,Passeriformes,Hirundinidae,Northern Rough-winged Swallow,NA,11,1,0.5,0,1,0,5,6,0.65,0.73,0.61,NA,0.29,0,1,alt,15.69,2,monog,0,05-05,07-30,0.5,burrow,60,0,0,20,20,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,85,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,23494,nrwswa
