name,proj_id,et_id,hbw_id,ebd_id,ebd_sub,ebd_mix,bbs_id,aou_id,aou_mix,hwi,order,family,eng_name,synonyms,mlife,mis_mlife,adsurviv,mis_adsurviv,matage,parasi,egglow,eggupp,nsuc,hatc,fled,ypp,suces,mis_suces,attem,dev,bmass,naggr,brsys,mis_breed,bpstart,bpstop,ndepen,nest,nsbank,nsgroun,nsgrass,nsclif,nsbuild,nsshru,nsdeci,nsconi,nssnag,nscact,nstang,nsfloat,fsmud,fswatb,fswata,fstimb,fsgroun,fsunder,fsmidhigh,fscanopy,fsaerial,fsdump,fpnoct,fpdiur,klepto,fc_categ,fcinvert,fcvend,fcvect,fcfish,fcunk,fcscav,fcfruit,fcnect,fcseed,fcgree,fcleft,fmdig,fmgrgl,fmfogl,fmbagl,fmhogl,fmhopo,fmhawk,fmaero,fmapur,fmswoo,fmhipa,fmlopa,fmhidi,fmskim,fmsdiv,fmsdip,fmdabb,fmstal,fmprob,pelagic
Contopus cooperi,3600,6019,6793,16117,,,912,4590,,37.84,Passeriformes,Tyrannidae,Olive-sided Flycatcher,,8,1,0.87,0,1,0,3,4,0.39,,,,0.17,0,1,alt,32.1,1,monog,0,06-05,08-15,0,cup,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Contopus pertinax,3610,6022,6794,16118,16119:16120,,913,4600,,28.3,Passeriformes,Tyrannidae,Greater Pewee,,7,0,0.53,1,1,0,3,4,0.53,,,1.6,0.24,0,1,alt,27.2,1,monog,0,05-15,07-05,0,cup,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Contopus sordidulus,3620,6027,6798,16130,16131:16134,16136;16137,914,4620,,33.45,Passeriformes,Tyrannidae,Western Wood-pewee,,6,0,0.53,1,1,0,2,4,0.56,,,,0.31,0,1,alt,13.1,1,monog,0,05-01,08-30,0,cup,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,40,30,30,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Contopus virens,3630,6028,6799,16135,,16136;16137,915,4610,,30.92,Passeriformes,Tyrannidae,Eastern Wood-pewee,,9,0,0.57,0,1,0,2,4,0.41,,,2.2,0.3,0,1,alt,13.9,1,monog,0,05-15,09-20,0,cup,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,40,30,30,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax flaviventris,3640,6036,6779,16176,,,918,4630,4679,24.11,Passeriformes,Tyrannidae,Yellow-bellied Flycatcher,,4,0,0.53,1,1,0,3,4,0.7,0.71,0.53,,0.26,0,1,alt,11.8,1,monog,0,06-10,07-30,0,cup,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax virescens,3650,6037,6778,16177,,,919,4650,4679,28.02,Passeriformes,Tyrannidae,Acadian Flycatcher,,12,0,0.53,0,1,0,2,4,0.4,0.94,0.53,,0.2,0,1.8,alt,12.6,1,monog,0,05-25,08-05,0,cup,0,0,0,0,0,20,20,60,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax alnorum,3660,6038,6785,16178,,16185,920,4661,4665;4679,20.32,Passeriformes,Tyrannidae,Alder Flycatcher,,3,0,0.53,1,1,0,3,4,,,,,0.25,1,1.5,alt,12.7,1,monog,0,06-10,08-05,0,cup,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax traillii,3670,6040,6784,16179,16180:16184,16185,921,4660,4665;4679,23.54,Passeriformes,Tyrannidae,Willow Flycatcher,,11,0,0.53,1,1,0,3,4,0.54,0.73,0.76,1.1,0.3,0,1,alt,13.39,1,monog,0,06-05,08-15,0,cup,0,0,0,0,0,60,30,10,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax minimus,3680,6042,6789,16190,,,924,4670,4679,22.82,Passeriformes,Tyrannidae,Least Flycatcher,,6,0,0.53,1,1,0,3,6,0.52,0.63,0.53,,0.17,0,1,alt,10,2,promisc,0,06-01,08-10,0,cup,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax hammondii,3690,6043,6790,16191,,16195,925,4680,4689;4679,23.15,Passeriformes,Tyrannidae,Hammond's Flycatcher,,8,1,0.53,1,1,0,3,4,0.54,0.49,0.51,,0.14,0,1,alt,10.44,1,monog,0,06-01,08-05,0,cup,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,40,30,30,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax wrightii,3700,6044,6788,16192,,16194,926,4691,4679,21.27,Passeriformes,Tyrannidae,Grey Flycatcher,,8,1,0.53,1,1,0,3,4,,0.9,0.28,3,0.25,0,1,alt,12.3,1,monog,0,05-10,08-05,0,cup,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,30,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax oberholseri,3710,6045,6791,16193,,16194;16195,927,4690,4689;4679,18.71,Passeriformes,Tyrannidae,American Dusky Flycatcher,,8,0,0.5,0,1,0,3,4,0.41,,0.52,1.75,0.21,0,1.1,alt,10.4,1,monog,0,06-01,08-15,0,cup,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax difficilis,3720,6047,6781,16202,16203:16205,16209;16210,930,4641,4642;4679,21.79,Passeriformes,Tyrannidae,Pacific-slope Flycatcher,,6,0,0.53,1,1,0,3,4,,,,,0.25,1,1.25,alt,10.7,1,monog,0,05-25,07-25,0.2,cavity,0,10,0,20,20,0,40,10,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax occidentalis,3730,6048,6782,16206,16207:16208,16209;16210,931,4640,4642;4679,20.61,Passeriformes,Tyrannidae,Cordilleran Flycatcher,Empidonax difficilis,6,0,0.53,1,1,0,3,5,,,,,0.25,1,1,alt,10.5,1,monog,0,04-25,07-25,0.2,cavity,0,30,0,20,0,0,40,10,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax fulvifrons,3740,6050,6786,16215,16216:16221,,934,4700,4679,19.01,Passeriformes,Tyrannidae,Buff-breasted Flycatcher,,8,1,0.53,1,1,0,3,5,0.54,,,2.08,0.29,0,0,alt,7.9,2,monog,0,03-30,07-05,0,cup,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,30,60,10,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Sayornis nigricans,3750,6054,6775,16224,16225:16232,16234;16238,936,4580,,21.27,Passeriformes,Tyrannidae,Black Phoebe,,6,0,0.72,0,1.2,0,3,6,0.59,0.87,0.85,2.88,0.37,0,2.1,alt,18.63,1,monog,0,03-20,06-25,0,cup,0,0,0,20,80,0,0,0,0,0,0,0,5,0,0,0,0,75,20,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Sayornis phoebe,3760,6052,6776,16233,,16234,937,4560,,20.64,Passeriformes,Tyrannidae,Eastern Phoebe,,10,0,0.75,0,1.7,0,4,5,0.87,,,2.18,0.42,0,1.8,alt,19.7,1,monog,0,04-05,08-20,0,cup,0,5,0,5,90,0,0,0,0,0,0,0,5,0,0,0,0,45,50,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Sayornis saya,3770,6053,6777,16235,16236:16237,16238,938,4570,,25.61,Passeriformes,Tyrannidae,Say's Phoebe,,5,0,0.53,1,1.2,0,4,5,0.4,,,4.18,0.37,0,2.2,alt,20.9,1,monog,0,04-25,07-25,0,cup,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrocephalus rubinus,3780,6058,6696,16252,16253:16267,,939,4710,,21.18,Passeriformes,Tyrannidae,Vermilion Flycatcher,,6,0,0.53,1,1,0,2,4,0.67,,0.38,,0.26,0,2,alt,14.4,1,monog,0,03-15,06-25,0,cup,0,0,0,0,0,10,80,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Myiarchus tuberculifer,3790,6156,6647,16507,16508:16523,,882,4550,,18.8,Passeriformes,Tyrannidae,Dusky-capped Flycatcher,,13,0,0.53,1,1,0,4,5,,,,,0.22,0,1,alt,17.7,1,monog,0,05-01,07-10,0.4,cavity,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,10,0,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Myiarchus cinerascens,3800,6166,6663,16546,16547:16548,,883,4540,,20.42,Passeriformes,Tyrannidae,Ash-throated Flycatcher,,9,0,0.53,1,1,0,4,5,0.74,,,3.6,0.59,0,1.1,alt,28.2,1,monog,0,03-25,07-30,0.5,cavity,0,0,0,0,25,5,55,10,0,5,0,0,0,0,0,0,0,70,30,0,0,0,0,1,0,Invertebrate,70,0,10,0,0,0,20,0,0,0,0,0,20,0,0,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Myiarchus crinitus,3810,6168,6658,16555,,,885,4520,,21.39,Passeriformes,Tyrannidae,Great Crested Flycatcher,,10,0,0.56,0,1,0,4,7,0.41,0.84,,,0.25,1,1,alt,32.1,1,monog,0,05-01,07-30,0.6,cavity,0,0,0,0,20,0,50,10,20,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,40,0,0,0,0,0,20,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Myiarchus tyrannulus,3820,6169,6660,16556,16557:16565,,886,4530,,14.06,Passeriformes,Tyrannidae,Brown-crested Flycatcher,,9,0,0.53,1,1,0,4,5,,,,,0.25,1,1,alt,35.45,1,monog,0,04-01,07-30,0.5,cavity,0,0,0,0,10,0,20,20,30,20,0,0,0,0,0,0,20,80,0,0,0,0,0,1,0,Invertebrate,70,0,10,0,0,0,20,0,0,0,0,0,20,0,0,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitangus sulphuratus,3830,6219,6596,16590,16591:16600,,889,4490,,16.71,Passeriformes,Tyrannidae,Great Kiskadee,,8,1,0.53,1,1,0,4,5,,,,,0.25,1,1,alt,62.85,2,monog,0,04-15,07-30,0,sphere,0,0,0,0,0,20,40,10,20,0,10,0,0,0,0,0,50,40,10,0,0,0,0,1,0,Omnivore,40,10,10,10,0,0,30,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,30,0,0,0,0,0,0,0
Myiodynastes luteiventris,3840,6212,6604,16660,,16661,893,4510,,25.99,Passeriformes,Tyrannidae,Sulphur-bellied Flycatcher,,8,1,0.53,1,1,0,3,4,,,,,0.25,1,1,alt,46.9,1,monog,0,03-01,08-05,0.2,cavity,0,0,0,0,5,0,55,10,30,0,0,0,0,0,0,0,0,0,0,50,50,0,0,1,0,Omnivore,40,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus melancholicus,3850,6187,6623,16674,16675:16677,16678;16680;16696,897,4460,4462,22.39,Passeriformes,Tyrannidae,Tropical Kingbird,,9,1,0.43,1,1,0,2,4,0.64,0.66,0.11,,0.07,0,1,alt,37.4,1,monog,0,05-20,07-20,0,cup,0,0,0,0,0,20,20,20,40,0,0,0,0,0,0,0,0,0,50,50,0,0,0,1,0,Invertebrate,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus couchii,3860,6189,6624,16679,,16680;16708,898,4461,4462,26.61,Passeriformes,Tyrannidae,Couch's Kingbird,,9,1,0.43,1,1,0,3,4,0.52,0.66,0.52,1.5,0.18,1,1,alt,39,1,monog,0,04-15,08-10,0,cup,0,0,0,0,5,0,70,25,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus vociferans,3870,6190,6625,16681,16682:16683,16688,900,4480,4447,31.84,Passeriformes,Tyrannidae,Cassin's Kingbird,,8,0,0.43,1,1,0,3,4,0.52,0.58,0.77,1.3,0.23,0,1,alt,45.6,1,monog,0,04-15,08-15,0,cup,0,0,0,0,10,0,60,30,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,1,0,Invertebrate,80,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus crassirostris,3880,6191,6626,16684,16685:16686,,901,4451,,29.05,Passeriformes,Tyrannidae,Thick-billed Kingbird,,10,0,0.43,1,1,0,3,5,0.52,0.66,0.52,,0.18,1,1.25,alt,55.89,1,monog,0,05-10,07-15,0,cup,0,0,0,0,0,0,70,20,10,0,0,0,0,0,0,0,0,0,40,30,30,0,0,1,0,Invertebrate,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus verticalis,3890,6192,6627,16687,,16688;16709;16692,902,4470,4447,33.18,Passeriformes,Tyrannidae,Western Kingbird,,6,0,0.43,1,1,0,3,4,0.52,0.66,0.52,1.63,0.24,0,1,alt,39.6,1,monog,0,05-01,07-30,0,cup,0,0,0,5,35,10,20,10,10,10,0,0,0,0,0,0,30,30,40,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus tyrannus,3900,6195,6628,16691,,16692,904,4440,,33.94,Passeriformes,Tyrannidae,Eastern Kingbird,,10,0,0.43,0,1.5,0,3,4,0.38,0.57,0.67,,0.15,0,1,alt,39.85,1,monog,0,05-10,07-20,0,cup,0,0,0,0,10,30,40,10,10,0,0,0,0,0,0,0,0,80,20,0,0,0,0,1,0,Invertebrate,70,0,10,0,0,0,10,0,10,0,0,0,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus dominicensis,3910,6196,6629,16693,16694:16695,16696,905,4450,,31.5,Passeriformes,Tyrannidae,Grey Kingbird,,9,1,0.43,1,1,0,3,4,0.73,0.66,0.52,,0.25,0,1,alt,46.5,2,monog,0,04-10,09-15,0,cup,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,40,30,30,0,0,0,0,1,0,Invertebrate,60,0,10,0,0,0,30,0,0,0,0,0,0,30,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus forficatus,3920,6193,6632,16707,,16708;16709,907,4430,,37.48,Passeriformes,Tyrannidae,Scissor-tailed Flycatcher,,9,1,0.43,1,1.2,0,3,5,0.31,0.84,0.52,3.1,0.14,0,1,alt,39.3,1,monog,0,03-20,08-15,0,cup,0,0,0,0,20,30,40,10,0,0,0,0,0,0,0,0,20,20,60,0,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,20,30,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus savana,3925,6194,6633,16710,16711:16714,,908,4420,,27.582,Passeriformes,Tyrannidae,Fork-tailed Flycatcher,,9,1,0.43,0,1,0,3,5,0.48,,,,0.21,0,1,alt,31.9,1,monog,0,03-10,06-30,0,cup,0,0,0,0,20,30,40,10,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,30,0,0,0,0,0,20,30,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo atricapilla,3930,7757,7383,18322,,,950,6300,,15.51,Passeriformes,Vireonidae,Black-capped Vireo,,7,0,0.65,0,1,0,3,4,0.43,0.42,0.19,2.13,0.1,0,1.8,alt,8.99,2,monog,0,04-10,08-25,0,cup,0,0,0,0,0,20,70,10,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,0,0,10,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo griseus,3940,7763,7388,18324,18325:18331,,952,6310,,17.31,Passeriformes,Vireonidae,White-eyed Vireo,,9,1,0.57,0,1,0,3,5,0.43,,0.3,0.96,0.26,0,1.2,alt,11.4,1,monog,0,05-05,06-15,0,cup,0,0,0,0,0,80,10,10,0,0,0,0,0,0,0,0,0,40,40,20,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,10,0,0,20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo bellii,3950,7756,7380,18351,18352:18356,,957,6330,,21.9,Passeriformes,Vireonidae,Bell's Vireo,,9,0,0.61,0,1,0,3,4,0.29,,,1.4,0.12,0,2.7,alt,8.5,1,monog,0,04-10,07-30,0,cup,0,0,0,0,0,70,20,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo vicinior,3960,7779,7369,18357,,,958,6340,,15.43,Passeriformes,Vireonidae,Grey Vireo,,6,0,0.71,0,1,0,3,4,0.48,,,2.3,0.32,0,2,alt,12.8,1,monog,0,05-05,08-20,0,cup,0,0,0,0,0,60,30,10,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,0,0,0,30,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo huttoni,3970,7759,7370,18358,18359:18373,,959,6320,,17.08,Passeriformes,Vireonidae,Hutton's Vireo,,14,0,0.59,1,1,0,4,4,0.43,,,2.9,0.31,0,1.5,alt,11.3,2,monog,0,02-15,08-10,0,cup,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,10,70,20,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,20,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo flavifrons,3980,7789,7371,18374,,,960,6280,,34.1,Passeriformes,Vireonidae,Yellow-throated Vireo,,8,0,0.59,1,1,0,3,5,0.55,,,2.3,0.32,0,1,alt,18,1,monog,0,05-20,07-30,0,cup,0,0,0,0,0,30,60,10,0,0,0,0,0,0,0,0,0,10,50,40,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,30,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo cassinii,3990,7785,7374,18377,18378:18379,18392;18393,961,6291,6295;6296,26.53,Passeriformes,Vireonidae,Cassin's Vireo,Vireo solitarius,9,1,0.59,1,1,0,3,5,0.25,,,3.4,0.21,0,1,alt,15.5,1,monog,0,05-01,08-05,0,cup,0,0,0,0,0,10,50,40,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,1,0,Invertebrate,90,0,0,0,0,0,10,0,0,0,0,0,0,80,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo solitarius,4000,7787,7376,18380,18381:18382,18393,962,6290,6295,29.75,Passeriformes,Vireonidae,Blue-headed Vireo,,7,0,0.39,0,1,0,3,4,0.29,,,2.9,0.21,0,1.8,alt,15.3,1,monog,0,05-15,08-10,0,cup,0,0,0,0,0,50,10,40,0,0,0,0,0,0,0,0,0,20,40,40,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,30,0,0,0,0,0,0,60,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo plumbeus,4010,7786,7375,18384,18385:18391,18392;18393,964,6292,6296,28.12,Passeriformes,Vireonidae,Plumbeous Vireo,Vireo solitarius,9,1,0.62,0,1,0,3,4,0.2,,,1.35,0.08,0,1.2,alt,16,1,monog,0,05-15,08-05,0,cup,0,0,0,0,0,60,20,20,0,0,0,0,0,0,0,0,0,30,30,40,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,5,5,0,0,0,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo philadelphicus,4020,7790,7361,18395,,18417;18418;18403,966,6260,,26.64,Passeriformes,Vireonidae,Philadelphia Vireo,,8,0,0.59,1,1,0,3,4,0.85,,,1.55,0.33,0,1,alt,11.5,1,monog,0,06-01,07-30,0,cup,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,1,0,Invertebrate,70,0,0,0,0,0,20,0,10,0,0,0,0,30,0,50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo gilvus,4030,7803,7392,18396,18397:18402,18419;18403,967,6270,,23.95,Passeriformes,Vireonidae,Warbling Vireo,,13,0,0.69,0,1,0,3,4,0.45,,,2.13,0.26,0,1.7,alt,12.67,1,monog,0,05-01,08-05,0,cup,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,20,30,50,0,0,0,1,0,Invertebrate,80,0,0,0,0,0,10,0,0,10,0,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo olivaceus,4040,7791,7366,18416,,18417;18418;18419;18446,969,6240,,24.08,Passeriformes,Vireonidae,Red-eyed Vireo,,12,0,0.53,0,1,0,3,4,0.49,,,2.05,0.25,0,1.2,alt,16.06,1,monog,0,05-01,08-30,0,cup,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vireo altiloquus,4050,7797,7367,18439,18440:18445,18446,971,6230,,25.63,Passeriformes,Vireonidae,Black-whiskered Vireo,,9,1,0.55,0,1,0,2,4,0.43,,,2.3,0.33,0,1,alt,18.97,1,monog,0,05-01,08-15,0,cup,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,1,0,Invertebrate,60,0,0,0,0,0,20,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vidua macroura,4055,12233,11554,30241,,,1196,19510,,20.471,Passeriformes,Viduidae,Pin-tailed Whydah,,5.5,0,0.55,1,1,1,3,4,,,,,0.3,1,4,alt,15.74,1,polygam,0,03-01,08-20,0,paras,0,0,25,0,0,25,25,25,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,PlantSeed,20,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Lanius ludovicianus,4060,7719,7949,20158,20159:20169,20177,941,6220,,22.28,Passeriformes,Laniidae,Loggerhead Shrike,,8,1,0.65,1,1,0,5,6,0.56,0.81,,3.2,0.33,0,2,alt,51.59,1,monog,0,02-20,07-15,0,cup,0,0,0,0,0,20,60,20,0,0,0,0,0,0,0,0,80,10,10,0,0,0,0,1,0,Invertebrate,70,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0
Lanius excubitor,4070,7721,7953,20170,20171:20176,20195;20196;20177;20179,942,6210,,22.34,Passeriformes,Laniidae,Great Grey Shrike,Lanius borealis,8,0,0.65,0,1,0,4,6,0.6,0.87,,4.5,0.27,0,1,alt,63.41,1,monog,0,05-01,08-20,0,cup,0,0,0,0,0,30,30,40,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,VertFishScav,10,60,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0
Perisoreus canadensis,4080,8036,7998,20260,20261:20272,,973,4840,,18.76,Passeriformes,Corvidae,Grey Jay,,16,0,0.65,0,1.5,0,3,4,0.58,0.6,0.79,,0.28,0,1,alt,71.58,1,monog,0,03-01,05-30,0,cup,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,60,20,20,0,0,0,0,1,0,Omnivore,30,10,10,0,0,10,25,0,0,10,5,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanocorax morio,4090,8020,8107,20302,20303:20306,,,,,11.46,Passeriformes,Corvidae,Brown Jay,Psilorhinus morio,15,1,0.86,0,5,0,3,5,,,,,0.25,1,1,alt,204,2,coop,0,03-15,07-05,0,cup,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,30,20,20,20,10,0,0,1,0,Omnivore,30,10,10,0,0,0,20,30,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanocorax yncas,4100,8019,8110,20311,20312:20324,20378,982,4830,,8.07,Passeriformes,Corvidae,Green Jay,,10,0,0.73,1,2,0,3,5,0.53,,,2.9,0.38,0,1.3,alt,78.5,2,monog,0,04-01,07-20,0,cup,0,0,0,0,0,40,40,20,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,1,0,Omnivore,40,10,10,0,0,0,40,0,0,0,0,0,30,60,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
